num_points,true_distance,epsilon,sample_size,Method1_avg_time,Method2_avg_time,Method1_accuracy,Method2_accuracy
100,0.32,0.15,14,0.00054378,0.00055061,99,100
100,0.32,0.1,20,0.00056949,0.00057182,99,100
100,0.32,0.05,41,0.00070867,0.00070925,100,100
100,0.35,0.5,4,0.00050437,0.0005261,9,96
100,0.35,0.45,5,0.0005096,0.00053388,40,100
100,0.35,0.4,5,0.00050503,0.00054179,29,97
100,0.35,0.35,6,0.00051975,0.00053063,54,99
100,0.35,0.3,7,0.00052693,0.00053764,61,100
100,0.35,0.25,8,0.00052467,0.00054638,71,100
100,0.35,0.2,10,0.00053478,0.00053743,94,100
100,0.35,0.15,14,0.0005493,0.00054569,99,100
100,0.35,0.1,20,0.00056916,0.00057294,100,100
100,0.35,0.05,41,0.00069927,0.00069694,100,100
100,0.36,0.5,4,0.00049662,0.00053039,6,97
100,0.36,0.45,5,0.00051263,0.00052863,27,99
100,0.36,0.4,5,0.00050986,0.00053106,31,100
100,0.36,0.35,6,0.00051565,0.00053864,52,100
100,0.36,0.3,7,0.00052426,0.00053312,61,100
100,0.36,0.25,8,0.00053649,0.00053999,74,100
100,0.36,0.2,10,0.00053156,0.00054379,90,100
100,0.36,0.15,14,0.00054081,0.00054833,100,100
100,0.36,0.1,20,0.00057276,0.000568,100,100
100,0.36,0.05,41,0.00071138,0.00070056,100,100
100,0.37,0.5,4,0.0005079,0.00052855,12,94
100,0.37,0.45,5,0.00050965,0.00053597,31,96
100,0.37,0.4,5,0.00051175,0.00052968,32,99
100,0.37,0.35,6,0.00052462,0.00053576,45,100
100,0.37,0.3,7,0.00052511,0.00054352,71,100
100,0.37,0.25,8,0.00052553,0.00053825,70,100
100,0.37,0.2,10,0.00053195,0.00052964,89,100
100,0.37,0.15,14,0.00054621,0.00054564,99,100
100,0.37,0.1,20,0.00056703,0.00057597,100,100
100,0.37,0.05,41,0.00070463,0.0007189,100,100
100,0.38,0.5,4,0.00050555,0.00052692,16,95
100,0.38,0.45,5,0.00051326,0.0005289,24,97
100,0.38,0.4,5,0.0005055,0.00054124,29,99
100,0.38,0.35,6,0.00051566,0.00054043,51,99
100,0.38,0.3,7,0.00052578,0.0005361,70,100
100,0.38,0.25,8,0.0005264,0.00054816,85,100
100,0.38,0.2,10,0.00052686,0.00054009,89,100
100,0.38,0.15,14,0.00054297,0.00054112,99,100
100,0.38,0.1,20,0.00057067,0.00056339,100,100
100,0.38,0.05,41,0.00070354,0.00069587,100,100
100,0.38,0.5,4,0.00050016,0.00053299,18,99
100,0.38,0.45,5,0.00050746,0.00052867,29,99
100,0.38,0.4,5,0.00051356,0.00052516,40,99
100,0.38,0.35,6,0.00051875,0.00054042,65,100
100,0.38,0.3,7,0.00051862,0.00053965,63,100
100,0.38,0.25,8,0.00053125,0.0005349,79,100
100,0.38,0.2,10,0.00053342,0.00053892,87,100
100,0.38,0.15,14,0.00054003,0.00055344,99,100
100,0.38,0.1,20,0.00057666,0.00056659,100,100
100,0.38,0.05,41,0.0007459,0.00071143,100,100
20000,0.0001,0.5,4,0.00050891,0.00082981,0,26
20000,0.0001,0.45,5,0.00051419,0.00084157,0,15
20000,0.0001,0.4,5,0.00051188,0.00083407,0,7
20000,0.0001,0.35,6,0.00050098,0.00084675,0,5
20000,0.0001,0.3,7,0.00050038,0.00084817,0,2
20000,0.0001,0.25,8,0.0005134,0.00085698,0,1
20000,0.0001,0.2,10,0.00050201,0.00085613,0,0
20000,0.0001,0.15,14,0.00050715,0.00087709,0,0
20000,0.0001,0.1,20,0.00051129,0.00086058,0,0
20000,0.0001,0.05,41,0.00052191,0.00086877,0,0
20000,0.00425,0.5,4,0.0005102,0.00081964,0,84
20000,0.00425,0.45,5,0.00051315,0.000832209999999999,0,85
20000,0.00425,0.4,5,0.00051575,0.00084256,0,87
20000,0.00425,0.35,6,0.00051158,0.00084759,1,87
20000,0.00425,0.3,7,0.00051151,0.00085426,1,82
20000,0.00425,0.25,8,0.0005323,0.00086009,2,86
20000,0.00425,0.2,10,0.00055395,0.00087171,2,83
20000,0.00425,0.15,14,0.0005656,0.00089479,3,87
20000,0.00425,0.1,20,0.0005978,0.00092323,11,89
20000,0.00425,0.05,41,0.00078014,0.00109773,11,86
20000,0.03195,0.5,4,0.00051211,0.00083147,0,44
20000,0.03195,0.45,5,0.0005044,0.00083023,2,27
20000,0.03195,0.4,5,0.00051513,0.00082856,5,20
20000,0.03195,0.35,6,0.00051411,0.00082175,4,37
20000,0.03195,0.3,7,0.00051186,0.00082575,9,29
20000,0.03195,0.25,8,0.00051392,0.00096677,10,34
20000,0.03195,0.2,10,0.00051315,0.00082615,8,40
20000,0.03195,0.15,14,0.00053873,0.00085247,23,54
20000,0.03195,0.1,20,0.00055967,0.00082374,37,72
20000,0.03195,0.05,41,0.00065809,0.00080639,59,90
20000,0.05465,0.5,4,0.00051338,0.000815309999999999,2,52
20000,0.05465,0.45,5,0.000503,0.00082291,4,45
20000,0.05465,0.4,5,0.00050382,0.0008199,4,48
20000,0.05465,0.35,6,0.00050747,0.00087543,8,46
20000,0.05465,0.3,7,0.00050879,0.00084367,14,56
20000,0.05465,0.25,8,0.00051344,0.00081083,14,56
20000,0.05465,0.2,10,0.00052009,0.0007753,22,72
20000,0.05465,0.15,14,0.00053124,0.00076112,35,80
20000,0.05465,0.1,20,0.00055728,0.00074754,50,92
20000,0.05465,0.05,41,0.00070397,0.00075281,84,99
20000,0.06165,0.5,4,0.00051222,0.00081715,6,87
20000,0.06165,0.45,5,0.00050361,0.00080913,3,86
20000,0.06165,0.4,5,0.00050606,0.00082673,5,86
20000,0.06165,0.35,6,0.00051649,0.00091451,13,86
20000,0.06165,0.3,7,0.00052338,0.00079435,16,88
20000,0.06165,0.25,8,0.0005231,0.00078305,25,90
20000,0.06165,0.2,10,0.00053504,0.000783,29,94
20000,0.06165,0.15,14,0.00054846,0.00074244,41,95
20000,0.06165,0.1,20,0.00057965,0.00073619,64,97
20000,0.06165,0.05,41,0.00071386,0.00075209,93,100
20000,0.0621,0.5,4,0.00051312,0.00082762,4,86
20000,0.0621,0.45,5,0.00050862,0.00083231,6,92
20000,0.0621,0.4,5,0.00050983,0.00085288,7,88
20000,0.0621,0.35,6,0.00051657,0.00080761,9,87
20000,0.0621,0.3,7,0.00053731,0.00080292,22,96
20000,0.0621,0.25,8,0.00053517,0.00078403,23,90
20000,0.0621,0.2,10,0.0005404,0.00077775,34,97
20000,0.0621,0.15,14,0.00056364,0.00072865,47,97
20000,0.0621,0.1,20,0.00058157,0.00074381,63,100
20000,0.0621,0.05,41,0.00072176,0.00076341,91,100
20000,0.07735,0.5,4,0.00051346,0.00080638,0,75
20000,0.07735,0.45,5,0.00050808,0.00081955,15,78
20000,0.07735,0.4,5,0.00050686,0.00088544,7,80
20000,0.07735,0.35,6,0.00051234,0.00092054,11,88
20000,0.07735,0.3,7,0.00052088,0.00087134,15,88
20000,0.07735,0.25,8,0.00052721,0.00085968,29,93
20000,0.07735,0.2,10,0.0005439,0.0008661,43,92
20000,0.07735,0.15,14,0.00055293,0.00068711,52,99
20000,0.07735,0.1,20,0.00058146,0.0006833,72,100
20000,0.07735,0.05,41,0.00071841,0.00074427,97,100
20000,0.0945,0.5,4,0.00051249,0.00082497,4,75
20000,0.0945,0.45,5,0.00050535,0.00082023,10,78
20000,0.0945,0.4,5,0.00050648,0.00082104,10,75
20000,0.0945,0.35,6,0.00051066,0.00083402,17,67
20000,0.0945,0.3,7,0.00051992,0.00080365,20,71
20000,0.0945,0.25,8,0.00053908,0.00081475,31,85
20000,0.0945,0.2,10,0.0005384,0.00073838,39,95
20000,0.0945,0.15,14,0.00055005,0.00072347,54,93
20000,0.0945,0.1,20,0.00057641,0.00066568,75,99
20000,0.0945,0.05,41,0.00071573,0.0007389,98,100
20000,0.0997,0.5,4,0.00051191,0.00081271,1,63
20000,0.0997,0.45,5,0.00050443,0.00087202,6,71
20000,0.0997,0.4,5,0.00050635,0.00093693,9,59
20000,0.0997,0.35,6,0.00051535,0.00081572,14,71
20000,0.0997,0.3,7,0.00052203,0.00079101,26,73
20000,0.0997,0.25,8,0.00053503,0.00078462,23,80
20000,0.0997,0.2,10,0.00052803,0.00075285,37,81
20000,0.0997,0.15,14,0.00054463,0.00068637,52,95
20000,0.0997,0.1,20,0.00057443,0.00066333,80,99
20000,0.0997,0.05,41,0.00071125,0.00073552,99,100
20000,0.1001,0.5,4,0.00051272,0.00081324,7,81
20000,0.1001,0.45,5,0.00051572,0.00078717,12,90
20000,0.1001,0.4,5,0.00051265,0.00082347,18,91
20000,0.1001,0.35,6,0.00051866,0.00080109,18,89
20000,0.1001,0.3,7,0.00052622,0.00079134,21,92
20000,0.1001,0.25,8,0.00053212,0.00075773,22,97
20000,0.1001,0.2,10,0.00054379,0.00073999,46,99
20000,0.1001,0.15,14,0.00056261,0.00076373,63,100
20000,0.1001,0.1,20,0.00060295,0.00069145,77,99
20000,0.1001,0.05,41,0.00074373,0.00074552,98,100
20000,0.10245,0.5,4,0.00051132,0.00081617,5,68
20000,0.10245,0.45,5,0.00053656,0.00080961,11,66
20000,0.10245,0.4,5,0.00050445,0.00084197,8,72
20000,0.10245,0.35,6,0.00055003,0.00080938,21,71
20000,0.10245,0.3,7,0.00051735,0.00077654,24,82
20000,0.10245,0.25,8,0.00052171,0.00076381,22,80
20000,0.10245,0.2,10,0.0005337,0.00080871,39,93
20000,0.10245,0.15,14,0.00054307,0.0006905,58,91
20000,0.10245,0.1,20,0.00058281,0.00065923,72,97
20000,0.10245,0.05,41,0.0007179,0.00073989,97,100
20000,0.10925,0.5,4,0.00051414,0.00080951,7,85
20000,0.10925,0.45,5,0.00050804,0.00078571,12,87
20000,0.10925,0.4,5,0.00051544,0.00079027,8,88
20000,0.10925,0.35,6,0.00052252,0.00081827,27,91
20000,0.10925,0.3,7,0.00052991,0.00078547,27,97
20000,0.10925,0.25,8,0.00052722,0.00074402,28,97
20000,0.10925,0.2,10,0.00054664,0.00076824,48,99
20000,0.10925,0.15,14,0.00055682,0.00069237,60,98
20000,0.10925,0.1,20,0.00058411,0.0006793,83,98
20000,0.10925,0.05,41,0.00072376,0.00071403,100,100
20000,0.16605,0.5,4,0.0005233,0.0008741,6,92
20000,0.16605,0.45,5,0.00050742,0.00081719,17,96
20000,0.16605,0.4,5,0.00051044,0.00080052,12,93
20000,0.16605,0.35,6,0.00052117,0.00077717,36,95
20000,0.16605,0.3,7,0.00054083,0.00071454,32,96
20000,0.16605,0.25,8,0.00054759,0.00070225,49,99
20000,0.16605,0.2,10,0.00054036,0.00070185,67,99
20000,0.16605,0.15,14,0.00055465,0.00065696,87,100
20000,0.16605,0.1,20,0.00057986,0.00061325,93,100
20000,0.16605,0.05,41,0.00073062,0.00073258,100,100
20000,0.1759,0.5,4,0.0005121,0.00078507,8,89
20000,0.1759,0.45,5,0.00050905,0.00079493,23,97
20000,0.1759,0.4,5,0.00051828,0.00079396,15,92
20000,0.1759,0.35,6,0.00051769,0.00079225,31,92
20000,0.1759,0.3,7,0.00052313,0.000825150000000001,48,98
20000,0.1759,0.25,8,0.00055689,0.00081451,37,99
20000,0.1759,0.2,10,0.00054211,0.00070572,66,100
20000,0.1759,0.15,14,0.00055643,0.0006115,84,100
20000,0.1759,0.1,20,0.00057624,0.00060551,91,100
20000,0.1759,0.05,41,0.00070838,0.00071845,100,100
20000,0.1794,0.5,4,0.00051249,0.00087082,5,80
20000,0.1794,0.45,5,0.00050819,0.00079499,15,84
20000,0.1794,0.4,5,0.00051354,0.00078564,14,81
20000,0.1794,0.35,6,0.0005229,0.00077519,28,86
20000,0.1794,0.3,7,0.0005201,0.00076019,34,91
20000,0.1794,0.25,8,0.00052622,0.00076298,49,92
20000,0.1794,0.2,10,0.00053593,0.00069326,54,99
20000,0.1794,0.15,14,0.00054813,0.00063578,68,100
20000,0.1794,0.1,20,0.00058274,0.00060174,93,100
20000,0.1794,0.05,41,0.00072533,0.00070924,100,100
20000,0.19375,0.5,4,0.00051254,0.00081934,11,95
20000,0.19375,0.45,5,0.00051277,0.00077478,23,97
20000,0.19375,0.4,5,0.00052021,0.00077318,18,94
20000,0.19375,0.35,6,0.00052274,0.00074808,38,97
20000,0.19375,0.3,7,0.00052889,0.00074763,47,100
20000,0.19375,0.25,8,0.00053324,0.0006767,48,100
20000,0.19375,0.2,10,0.00054503,0.00066524,68,100
20000,0.19375,0.15,14,0.00058513,0.00061959,92,99
20000,0.19375,0.1,20,0.00058239,0.0005959,98,100
20000,0.19375,0.05,41,0.00071651,0.00073785,100,100
20000,0.1989,0.5,4,0.00051395,0.00081012,6,91
20000,0.1989,0.45,5,0.00051123,0.00078552,17,92
20000,0.1989,0.4,5,0.00052454,0.00083022,17,93
20000,0.1989,0.35,6,0.00053083,0.00074936,22,98
20000,0.1989,0.3,7,0.00052821,0.00074199,44,96
20000,0.1989,0.25,8,0.00053322,0.00067545,54,98
20000,0.1989,0.2,10,0.00053898,0.00067414,69,99
20000,0.1989,0.15,14,0.00055529,0.00058524,90,100
20000,0.1989,0.1,20,0.0005768,0.0005911,95,100
20000,0.1989,0.05,41,0.00071166,0.0007033,100,100
20000,0.2204,0.5,4,0.00051246,0.00079919,7,88
20000,0.2204,0.45,5,0.00050926,0.0007888,14,90
20000,0.2204,0.4,5,0.00051217,0.0007929,20,92
20000,0.2204,0.35,6,0.00052165,0.00076182,35,90
20000,0.2204,0.3,7,0.00052554,0.00072882,39,92
20000,0.2204,0.25,8,0.00053132,0.00068504,51,96
20000,0.2204,0.2,10,0.00054148,0.00064967,63,99
20000,0.2204,0.15,14,0.0005596,0.00059969,88,100
20000,0.2204,0.1,20,0.00057724,0.00059799,96,100
20000,0.2204,0.05,41,0.000702420000000001,0.00071665,100,100
20000,0.22295,0.5,4,0.00051581,0.0007982,12,95
20000,0.22295,0.45,5,0.0005127,0.00079614,21,94
20000,0.22295,0.4,5,0.00050902,0.00075225,23,96
20000,0.22295,0.35,6,0.00051848,0.00075533,39,94
20000,0.22295,0.3,7,0.00052186,0.00069034,50,98
20000,0.22295,0.25,8,0.00053356,0.00068876,56,97
20000,0.22295,0.2,10,0.0005479,0.00064073,75,100
20000,0.22295,0.15,14,0.00055682,0.00059126,96,100
20000,0.22295,0.1,20,0.00057305,0.00062515,97,100
20000,0.22295,0.05,41,0.00072007,0.00071284,100,100
20000,0.26225,0.5,4,0.00051667,0.00077641,12,91
20000,0.26225,0.45,5,0.00051646,0.00076255,28,96
20000,0.26225,0.4,5,0.00051454,0.00078515,23,97
20000,0.26225,0.35,6,0.00051803,0.00076834,31,96
20000,0.26225,0.3,7,0.00052487,0.0007107,52,99
20000,0.26225,0.25,8,0.00053235,0.00069135,65,98
20000,0.26225,0.2,10,0.00054387,0.00060354,83,100
20000,0.26225,0.15,14,0.00056064,0.0005781,89,100
20000,0.26225,0.1,20,0.00057268,0.00058761,98,100
20000,0.26225,0.05,41,0.00070656,0.00072717,100,100
20000,0.2644,0.5,4,0.00051974,0.00079372,12,91
20000,0.2644,0.45,5,0.0005116,0.00080064,17,96
20000,0.2644,0.4,5,0.00051404,0.0009166,18,87
20000,0.2644,0.35,6,0.00053111,0.0008385,33,96
20000,0.2644,0.3,7,0.00053022,0.0007183,43,98
20000,0.2644,0.25,8,0.00054626,0.00069634,60,96
20000,0.2644,0.2,10,0.00057912,0.00061775,83,99
20000,0.2644,0.15,14,0.0005552,0.00060693,91,100
20000,0.2644,0.1,20,0.00057385,0.00061755,100,100
20000,0.2644,0.05,41,0.00072113,0.00071856,100,100
20000,0.26765,0.5,4,0.00052048,0.00080181,12,95
20000,0.26765,0.45,5,0.0005184,0.00077364,29,95
20000,0.26765,0.4,5,0.00052368,0.00077725,26,94
20000,0.26765,0.35,6,0.00053132,0.0007237,45,99
20000,0.26765,0.3,7,0.00053602,0.00068171,55,100
20000,0.26765,0.25,8,0.00053458,0.00068503,64,100
20000,0.26765,0.2,10,0.00053919,0.00061615,75,100
20000,0.26765,0.15,14,0.00055846,0.00056992,93,100
20000,0.26765,0.1,20,0.00058669,0.00057427,99,100
20000,0.26765,0.05,41,0.00070749,0.00072112,100,100
20000,0.306,0.5,4,0.00051578,0.00080136,14,94
20000,0.306,0.45,5,0.00051571,0.00075075,35,100
20000,0.306,0.4,5,0.00051161,0.00082983,28,97
20000,0.306,0.35,6,0.00052508,0.00073127,44,100
20000,0.306,0.3,7,0.00053333,0.00070622,49,100
20000,0.306,0.25,8,0.00053796,0.0006783,67,100
20000,0.306,0.2,10,0.00054435,0.00060932,87,100
20000,0.306,0.15,14,0.0005588,0.00056121,96,100
20000,0.306,0.1,20,0.00057209,0.00057826,100,100
20000,0.306,0.05,41,0.00071087,0.00072035,100,100
20000,0.30845,0.5,4,0.00054004,0.00082068,19,96
20000,0.30845,0.45,5,0.00051262,0.00079098,31,98
20000,0.30845,0.4,5,0.0005133,0.00078373,26,97
20000,0.30845,0.35,6,0.00052758,0.00072933,36,100
20000,0.30845,0.3,7,0.00053789,0.0007008,59,99
20000,0.30845,0.25,8,0.0005412,0.00065607,70,100
20000,0.30845,0.2,10,0.00054216,0.00060376,87,100
20000,0.30845,0.15,14,0.00055483,0.00058885,97,100
20000,0.30845,0.1,20,0.00058161,0.000576,100,100
20000,0.30845,0.05,41,0.00072075,0.00070619,100,100
20000,0.31195,0.5,4,0.00052808,0.00078802,11,87
20000,0.31195,0.45,5,0.00051299,0.00074762,32,97
20000,0.31195,0.4,5,0.0005129,0.00075991,24,97
20000,0.31195,0.35,6,0.00052385,0.0007085,45,99
20000,0.31195,0.3,7,0.00052726,0.00067911,59,98
20000,0.31195,0.25,8,0.00053516,0.00066609,62,100
20000,0.31195,0.2,10,0.00054342,0.00060345,83,100
20000,0.31195,0.15,14,0.00055799,0.00056461,97,100
20000,0.31195,0.1,20,0.00056944,0.00058119,99,100
20000,0.31195,0.05,41,0.00070103,0.00071897,100,100
20000,0.32125,0.5,4,0.00051658,0.00081234,10,93
20000,0.32125,0.45,5,0.00051529,0.00076298,25,97
20000,0.32125,0.4,5,0.00051833,0.00077256,26,98
20000,0.32125,0.35,6,0.00053495,0.00074075,44,97
20000,0.32125,0.3,7,0.00052622,0.00072442,59,100
20000,0.32125,0.25,8,0.00053604,0.00065111,70,100
20000,0.32125,0.2,10,0.00054068,0.00060804,82,100
20000,0.32125,0.15,14,0.00056246,0.00057532,95,100
20000,0.32125,0.1,20,0.00058632,0.00058065,99,100
20000,0.32125,0.05,41,0.0007124,0.00071987,100,100
20000,0.3512,0.5,4,0.00051558,0.00080086,11,99
20000,0.3512,0.45,5,0.00051662,0.00076155,30,99
20000,0.3512,0.4,5,0.00051622,0.00078791,29,96
20000,0.3512,0.35,6,0.00052372,0.00072878,45,100
20000,0.3512,0.3,7,0.00055757,0.00070264,50,100
20000,0.3512,0.25,8,0.00053923,0.00063244,69,100
20000,0.3512,0.2,10,0.00054723,0.00058698,86,100
20000,0.3512,0.15,14,0.00055613,0.00056514,98,100
20000,0.3512,0.1,20,0.00057062,0.00057598,100,100
20000,0.3512,0.05,41,0.00070955,0.00069859,100,100
20000,0.35845,0.5,4,0.00051297,0.00080974,10,94
20000,0.35845,0.45,5,0.00051375,0.00076382,22,96
20000,0.35845,0.4,5,0.00051493,0.0007523,35,97
20000,0.35845,0.35,6,0.00052511,0.00070053,48,100
20000,0.35845,0.3,7,0.00053042,0.00067825,57,99
20000,0.35845,0.25,8,0.00053599,0.0006397,76,99
20000,0.35845,0.2,10,0.00054789,0.00058458,84,100
20000,0.35845,0.15,14,0.00055164,0.00057394,98,100
20000,0.35845,0.1,20,0.00056833,0.00057988,100,100
20000,0.35845,0.05,41,0.0007308,0.00071213,100,100
20000,0.36445,0.5,4,0.00052438,0.00081361,8,99
20000,0.36445,0.45,5,0.00051117,0.00077166,26,96
20000,0.36445,0.4,5,0.00053887,0.00073778,33,98
20000,0.36445,0.35,6,0.00052517,0.00070077,49,100
20000,0.36445,0.3,7,0.00053393,0.000652499999999999,59,99
20000,0.36445,0.25,8,0.00053761,0.00063527,70,99
20000,0.36445,0.2,10,0.00055069,0.00059299,82,100
20000,0.36445,0.15,14,0.00058059,0.00057387,97,100
20000,0.36445,0.1,20,0.00059481,0.00059361,100,100
20000,0.36445,0.05,41,0.00070696,0.00072065,100,100
20000,0.3688,0.5,4,0.00051713,0.00080064,5,95
20000,0.3688,0.45,5,0.00051491,0.00076365,32,99
20000,0.3688,0.4,5,0.00052025,0.00076786,22,98
20000,0.3688,0.35,6,0.00053349,0.00071109,43,99
20000,0.3688,0.3,7,0.00053222,0.00066496,52,100
20000,0.3688,0.25,8,0.00053567,0.00065419,68,100
20000,0.3688,0.2,10,0.00054266,0.0005899,83,100
20000,0.3688,0.15,14,0.00055929,0.00055733,98,100
20000,0.3688,0.1,20,0.00058501,0.0005698,100,100
20000,0.3688,0.05,41,0.00070333,0.000717,100,100
20000,0.40475,0.5,4,0.00051802,0.00078131,11,93
20000,0.40475,0.45,5,0.00052094,0.0007292,25,99
20000,0.40475,0.4,5,0.00052173,0.00076144,33,98
20000,0.40475,0.35,6,0.00052847,0.0007073,52,99
20000,0.40475,0.3,7,0.00052696,0.000669,61,100
20000,0.40475,0.25,8,0.00053445,0.00063465,72,100
20000,0.40475,0.2,10,0.0005484,0.00059945,93,100
20000,0.40475,0.15,14,0.0005586,0.00055958,97,100
20000,0.40475,0.1,20,0.00057852,0.00057478,100,100
20000,0.40475,0.05,41,0.00070903,0.00071463,100,100
20000,0.4354,0.5,4,0.00051577,0.00078908,16,95
20000,0.4354,0.45,5,0.00051646,0.00072914,34,99
20000,0.4354,0.4,5,0.00051799,0.00075542,31,100
20000,0.4354,0.35,6,0.00052604,0.0006842,44,98
20000,0.4354,0.3,7,0.00053402,0.00067136,71,100
20000,0.4354,0.25,8,0.00054127,0.00064106,74,100
20000,0.4354,0.2,10,0.00053954,0.00059586,90,100
20000,0.4354,0.15,14,0.0005447,0.00055699,97,100
20000,0.4354,0.1,20,0.00057517,0.0005703,100,100
20000,0.4354,0.05,41,0.00071673,0.0007024,100,100
20000,0.44565,0.5,4,0.0005171,0.00080665,8,97
20000,0.44565,0.45,5,0.00051362,0.00075884,27,99
20000,0.44565,0.4,5,0.00052173,0.00076186,23,99
20000,0.44565,0.35,6,0.00052538,0.00070409,58,100
20000,0.44565,0.3,7,0.00053015,0.0006659,73,100
20000,0.44565,0.25,8,0.00054064,0.00064124,78,100
20000,0.44565,0.2,10,0.00055341,0.000568,87,100
20000,0.44565,0.15,14,0.00056399,0.00056229,96,100
20000,0.44565,0.1,20,0.00057008,0.00057835,100,100
20000,0.44565,0.05,41,0.00070966,0.00071792,100,100
20000,0.4738,0.5,4,0.00052098,0.000789179999999999,8,97
20000,0.4738,0.45,5,0.00051423,0.00072463,29,100
20000,0.4738,0.4,5,0.00051908,0.00075407,32,95
20000,0.4738,0.35,6,0.00052734,0.00070799,42,100
20000,0.4738,0.3,7,0.000540259999999999,0.0006735,63,99
20000,0.4738,0.25,8,0.00054632,0.00061144,74,100
20000,0.4738,0.2,10,0.00054313,0.00057779,88,100
20000,0.4738,0.15,14,0.00054787,0.00058103,100,100
20000,0.4738,0.1,20,0.00057459,0.00057115,100,100
20000,0.4738,0.05,41,0.00071214,0.00070207,100,100
20000,0.4824,0.5,4,0.00051809,0.00079668,18,99
20000,0.4824,0.45,5,0.00051478,0.00072849,30,98
20000,0.4824,0.4,5,0.00051792,0.00074489,27,97
20000,0.4824,0.35,6,0.00053078,0.00070056,52,99
20000,0.4824,0.3,7,0.00053147,0.0006758,62,100
20000,0.4824,0.25,8,0.00053297,0.00064083,81,100
20000,0.4824,0.2,10,0.00054059,0.00058661,94,100
20000,0.4824,0.15,14,0.00056146,0.00055618,99,100
20000,0.4824,0.1,20,0.00058824,0.00057093,100,100
20000,0.4824,0.05,41,0.00071524,0.00071397,100,100
20000,0.48255,0.5,4,0.00051822,0.00078548,13,97
20000,0.48255,0.45,5,0.00051753,0.00075604,27,97
20000,0.48255,0.4,5,0.00052334,0.0007571,31,99
20000,0.48255,0.35,6,0.00053943,0.00070028,54,99
20000,0.48255,0.3,7,0.00053946,0.00066334,70,99
20000,0.48255,0.25,8,0.00053882,0.00063938,77,100
20000,0.48255,0.2,10,0.00054087,0.00058252,90,100
20000,0.48255,0.15,14,0.00056321,0.00055178,97,100
20000,0.48255,0.1,20,0.00057328,0.0005766,100,100
20000,0.48255,0.05,41,0.00070315,0.00070815,100,100
20000,0.4866,0.5,4,0.00051419,0.00077946,16,96
20000,0.4866,0.45,5,0.00052492,0.00075371,35,100
20000,0.4866,0.4,5,0.00051684,0.000756919999999999,33,99
20000,0.4866,0.35,6,0.00052452,0.0007791,55,100
20000,0.4866,0.3,7,0.00054309,0.00066152,66,100
20000,0.4866,0.25,8,0.00053777,0.00062042,74,100
20000,0.4866,0.2,10,0.00054993,0.00057416,94,100
20000,0.4866,0.15,14,0.00055302,0.00058049,99,100
20000,0.4866,0.1,20,0.000572,0.00057891,100,100
20000,0.4866,0.05,41,0.00070902,0.00071562,100,100
20000,0.4919,0.5,4,0.00052008,0.00079144,14,96
20000,0.4919,0.45,5,0.00051665,0.00074691,33,99
20000,0.4919,0.4,5,0.00051843,0.00074277,33,99
20000,0.4919,0.35,6,0.00052518,0.00069844,53,100
20000,0.4919,0.3,7,0.00052966,0.0006376,66,100
20000,0.4919,0.25,8,0.00053352,0.00061799,75,100
20000,0.4919,0.2,10,0.00053623,0.00057298,90,100
20000,0.4919,0.15,14,0.00054791,0.00054991,99,100
20000,0.4919,0.1,20,0.00056666,0.00057556,100,100
20000,0.4919,0.05,41,0.00072187,0.00072882,100,100
2000,0.04,0.5,4,0.00050796,0.00056838,1,41
2000,0.04,0.45,5,0.00050519,0.00059002,3,38
2000,0.04,0.4,5,0.00050314,0.00057016,4,43
2000,0.04,0.35,6,0.00051688,0.00057153,4,36
2000,0.04,0.3,7,0.00050587,0.00058865,8,47
2000,0.04,0.25,8,0.00051059,0.000582980000000001,10,48
2000,0.04,0.2,10,0.0005148,0.00057832,8,46
2000,0.04,0.15,14,0.00053432,0.00057742,25,69
2000,0.04,0.1,20,0.00054372,0.00060756,46,76
2000,0.04,0.05,41,0.00069833,0.00071065,78,96
2000,0.0605,0.5,4,0.00051013,0.00057302,4,81
2000,0.0605,0.45,5,0.0005089,0.00057698,4,93
2000,0.0605,0.4,5,0.00050662,0.00057608,3,92
2000,0.0605,0.35,6,0.00051826,0.00057414,15,93
2000,0.0605,0.3,7,0.00051687,0.00058386,18,90
2000,0.0605,0.25,8,0.00052946,0.00061381,29,89
2000,0.0605,0.2,10,0.00056143,0.00059016,24,94
2000,0.0605,0.15,14,0.00055805,0.0005915,46,99
2000,0.0605,0.1,20,0.00058642,0.00061023,63,98
2000,0.0605,0.05,41,0.00071951,0.00071953,92,100
2000,0.0945,0.5,4,0.00051019,0.00057171,4,87
2000,0.0945,0.45,5,0.00050954,0.00057387,10,92
2000,0.0945,0.4,5,0.00050512,0.00057169,8,92
2000,0.0945,0.35,6,0.00051906,0.00057388,13,92
2000,0.0945,0.3,7,0.00052431,0.00057968,22,96
2000,0.0945,0.25,8,0.00052954,0.00058202,21,94
2000,0.0945,0.2,10,0.00054013,0.00059237,39,95
2000,0.0945,0.15,14,0.00056034,0.00058967,62,97
2000,0.0945,0.1,20,0.00058639,0.00060357,74,99
2000,0.0945,0.05,41,0.00072249,0.00072589,95,100
2000,0.111,0.5,4,0.00050963,0.0005742,4,84
2000,0.111,0.45,5,0.00050909,0.00057133,10,86
2000,0.111,0.4,5,0.00050336,0.00057111,11,90
2000,0.111,0.35,6,0.00051683,0.00057414,15,90
2000,0.111,0.3,7,0.00052435,0.00057717,21,90
