num_points,true_distance,epsilon,sample_size,Method1_avg_time,Method2_avg_time,Method1_accuracy,Method2_accuracy
100000,0.24984,0.15,134,0.00191757,0.00187393,100,100
100000,0.24984,0.1,201,0.00246024,0.00248687,100,100
100000,0.24984,0.05,401,0.00474926,0.00440684,100,100
100000,0.27691,0.5,40,0.00070584,0.00070729,100,100
100000,0.27691,0.45,45,0.00075818,0.00073677,100,100
100000,0.27691,0.4,50,0.00080051,0.00079172,100,100
100000,0.27691,0.35,58,0.00089709,0.000882,100,100
100000,0.27691,0.3,67,0.00104208,0.00105757,100,100
100000,0.27691,0.25,80,0.00130689,0.00134652,100,100
100000,0.27691,0.2,100,0.0016413,0.00153708,100,100
100000,0.27691,0.15,134,0.00186594,0.00178741,100,100
100000,0.27691,0.1,201,0.00252757,0.00254535,100,100
100000,0.27691,0.05,401,0.00476946,0.00456594,100,100
100000,0.27903,0.5,40,0.0007059,0.0006901,100,100
100000,0.27903,0.45,45,0.00075145,0.00074505,100,100
100000,0.27903,0.4,50,0.000805,0.000797820000000001,100,100
100000,0.27903,0.35,58,0.00088917,0.00091221,100,100
100000,0.27903,0.3,67,0.00104815,0.00102922,100,100
100000,0.27903,0.25,80,0.00127228,0.00129121,100,100
100000,0.27903,0.2,100,0.00152013,0.00152858,100,100
100000,0.27903,0.15,134,0.00183486,0.00184002,100,100
100000,0.27903,0.1,201,0.00249568,0.00264651,100,100
100000,0.27903,0.05,401,0.00480162,0.00456289,100,100
100000,0.3211,0.5,40,0.00069716,0.00067695,100,100
100000,0.3211,0.45,45,0.00072635,0.00074713,100,100
100000,0.3211,0.4,50,0.00080841,0.00080068,100,100
100000,0.3211,0.35,58,0.00090074,0.000890669999999999,100,100
100000,0.3211,0.3,67,0.00103959,0.00105997,100,100
100000,0.3211,0.25,80,0.00134107,0.0012954,100,100
100000,0.3211,0.2,100,0.00145308,0.00149464,100,100
100000,0.3211,0.15,134,0.00182506,0.0018638,100,100
100000,0.3211,0.1,201,0.0024767,0.00253148,100,100
100000,0.3211,0.05,401,0.00475672,0.00468901,100,100
100000,0.35379,0.5,40,0.00070631,0.00068149,100,100
100000,0.35379,0.45,45,0.00079668,0.00074964,100,100
100000,0.35379,0.4,50,0.00080476,0.000802879999999999,100,100
100000,0.35379,0.35,58,0.00090379,0.00086311,100,100
100000,0.35379,0.3,67,0.00105856,0.00104477,100,100
100000,0.35379,0.25,80,0.00129484,0.00131376,100,100
100000,0.35379,0.2,100,0.00147325,0.00151202,100,100
100000,0.35379,0.15,134,0.0018413,0.00181355,100,100
100000,0.35379,0.1,201,0.00253127,0.00260112,100,100
100000,0.35379,0.05,401,0.00491028,0.00470981,100,100
100000,0.38824,0.5,40,0.00069033,0.00067885,100,100
100000,0.38824,0.45,45,0.00073491,0.00072809,100,100
100000,0.38824,0.4,50,0.00079349,0.00079041,100,100
100000,0.38824,0.35,58,0.00092405,0.00090675,100,100
100000,0.38824,0.3,67,0.00102064,0.00103719,100,100
100000,0.38824,0.25,80,0.00131232,0.00128713,100,100
100000,0.38824,0.2,100,0.00145453,0.0014519,100,100
100000,0.38824,0.15,134,0.00188315,0.0017837,100,100
100000,0.38824,0.1,201,0.00252555,0.00261302,100,100
100000,0.38824,0.05,401,0.00469393,0.00468682,100,100
100000,0.41325,0.5,40,0.00072711,0.00068642,100,100
100000,0.41325,0.45,45,0.00073141,0.00073393,100,100
100000,0.41325,0.4,50,0.00077972,0.00079749,100,100
100000,0.41325,0.35,58,0.00086713,0.00088644,100,100
100000,0.41325,0.3,67,0.00101298,0.00100623,100,100
100000,0.41325,0.25,80,0.00132518,0.00129169,100,100
100000,0.41325,0.2,100,0.00148584,0.00142563,100,100
100000,0.41325,0.15,134,0.00177872,0.00183377,100,100
100000,0.41325,0.1,201,0.00243279,0.00241228,100,100
100000,0.41325,0.05,401,0.00437059,0.00472541,100,100
100000,0.41596,0.5,40,0.00069969,0.00067792,100,100
100000,0.41596,0.45,45,0.00073264,0.00072676,100,100
100000,0.41596,0.4,50,0.00077993,0.00078238,100,100
100000,0.41596,0.35,58,0.00091379,0.000904209999999999,100,100
100000,0.41596,0.3,67,0.00104653,0.00102523,100,100
100000,0.41596,0.25,80,0.00136863,0.00132228,100,100
100000,0.41596,0.2,100,0.00147321,0.00148088,100,100
100000,0.41596,0.15,134,0.00179318,0.00184231,100,100
100000,0.41596,0.1,201,0.00252187,0.00242374,100,100
100000,0.41596,0.05,401,0.00466288,0.00447336,100,100
100000,0.41873,0.5,40,0.00069004,0.00068198,100,100
100000,0.41873,0.45,45,0.00073222,0.00074773,100,100
100000,0.41873,0.4,50,0.00079124,0.00079666,100,100
100000,0.41873,0.35,58,0.00089391,0.00089881,100,100
100000,0.41873,0.3,67,0.00104925,0.00102587,100,100
100000,0.41873,0.25,80,0.00129047,0.00128003,100,100
100000,0.41873,0.2,100,0.00150524,0.00148507,100,100
100000,0.41873,0.15,134,0.00177675,0.00191622,100,100
100000,0.41873,0.1,201,0.00246078,0.00251148,100,100
100000,0.41873,0.05,401,0.00438905,0.00484323,100,100
100000,0.44603,0.5,40,0.00069244,0.00068719,100,100
100000,0.44603,0.45,45,0.00072471,0.00073533,100,100
100000,0.44603,0.4,50,0.00078189,0.00077953,100,100
100000,0.44603,0.35,58,0.000876390000000001,0.00087201,100,100
100000,0.44603,0.3,67,0.00101743,0.00101819,100,100
100000,0.44603,0.25,80,0.00129552,0.00123388,100,100
100000,0.44603,0.2,100,0.00149644,0.00142879,100,100
100000,0.44603,0.15,134,0.00180474,0.00184018,100,100
100000,0.44603,0.1,201,0.00244177,0.00251931,100,100
100000,0.44603,0.05,401,0.00458162,0.00460827,100,100
100000,0.44959,0.5,40,0.00069912,0.00067839,100,100
100000,0.44959,0.45,45,0.00072754,0.00072279,100,100
100000,0.44959,0.4,50,0.00079019,0.00077236,100,100
100000,0.44959,0.35,58,0.0008814,0.00088281,100,100
100000,0.44959,0.3,67,0.00103382,0.001046,100,100
100000,0.44959,0.25,80,0.00125581,0.00131125,100,100
100000,0.44959,0.2,100,0.00142077,0.00144818,100,100
100000,0.44959,0.15,134,0.00183035,0.00176575,100,100
100000,0.44959,0.1,201,0.00262618,0.00248594,100,100
100000,0.44959,0.05,401,0.00446242,0.00468039,100,100
100000,0.4594,0.5,40,0.00069119,0.00069141,100,100
100000,0.4594,0.45,45,0.00072904,0.00073859,100,100
100000,0.4594,0.4,50,0.00078186,0.00078986,100,100
100000,0.4594,0.35,58,0.00087932,0.00089808,100,100
100000,0.4594,0.3,67,0.00102262,0.00101142,100,100
100000,0.4594,0.25,80,0.00126575,0.00126656,100,100
100000,0.4594,0.2,100,0.00149482,0.0014895,100,100
100000,0.4594,0.15,134,0.00177964,0.0017694,100,100
100000,0.4594,0.1,201,0.00239667,0.00248578,100,100
100000,0.4594,0.05,401,0.00472924,0.00476155,100,100
100000,0.46105,0.5,40,0.0006966,0.00068921,100,100
100000,0.46105,0.45,45,0.00073318,0.00074045,100,100
100000,0.46105,0.4,50,0.00077859,0.00079058,100,100
100000,0.46105,0.35,58,0.00090005,0.00093383,100,100
100000,0.46105,0.3,67,0.00104278,0.00102658,100,100
100000,0.46105,0.25,80,0.0012831,0.00128231,100,100
100000,0.46105,0.2,100,0.00145609,0.00151615,100,100
100000,0.46105,0.15,134,0.00181072,0.0017272,100,100
100000,0.46105,0.1,201,0.00247961,0.00258351,100,100
100000,0.46105,0.05,401,0.00466539,0.00447334,100,100
100000,0.4835,0.5,40,0.00069157,0.00067494,100,100
100000,0.4835,0.45,45,0.00072828,0.00073341,100,100
100000,0.4835,0.4,50,0.00077921,0.00079709,100,100
100000,0.4835,0.35,58,0.00088759,0.00087388,100,100
100000,0.4835,0.3,67,0.00102536,0.00102552,100,100
100000,0.4835,0.25,80,0.00125225,0.00126999,100,100
100000,0.4835,0.2,100,0.00150084,0.00148026,100,100
100000,0.4835,0.15,134,0.00182693,0.00169203,100,100
100000,0.4835,0.1,201,0.00259614,0.00243717,100,100
100000,0.4835,0.05,401,0.00436578,0.0044011,100,100
100000,0.4863,0.5,40,0.00070051,0.000687669999999999,100,100
100000,0.4863,0.45,45,0.00073984,0.00076746,100,100
100000,0.4863,0.4,50,0.00081395,0.00079899,100,100
100000,0.4863,0.35,58,0.00089253,0.00089987,100,100
100000,0.4863,0.3,67,0.00101801,0.00101422,100,100
100000,0.4863,0.25,80,0.00129572,0.00131792,100,100
100000,0.4863,0.2,100,0.00143007,0.00146558,100,100
100000,0.4863,0.15,134,0.00178563,0.00179139,100,100
100000,0.4863,0.1,201,0.00240879,0.00244312,100,100
100000,0.4863,0.05,401,0.00430603,0.00458283,100,100
100000,0.48971,0.5,40,0.0006968,0.00070306,100,100
100000,0.48971,0.45,45,0.00073508,0.00073695,100,100
100000,0.48971,0.4,50,0.00078597,0.00078739,100,100
100000,0.48971,0.35,58,0.00087451,0.00091132,100,100
100000,0.48971,0.3,67,0.00102644,0.00102321,100,100
100000,0.48971,0.25,80,0.00130371,0.00129446,100,100
100000,0.48971,0.2,100,0.00147084,0.00144677,100,100
100000,0.48971,0.15,134,0.00189057,0.00185382,100,100
100000,0.48971,0.1,201,0.00251397,0.00249466,100,100
100000,0.48971,0.05,401,0.00432717,0.00474318,100,100
10000,0.0023,0.5,40,0.00053402,0.00073495,10,6
10000,0.0023,0.45,45,0.00053491,0.00072263,7,8
10000,0.0023,0.4,50,0.00055935,0.00073938,8,16
10000,0.0023,0.35,58,0.00054291,0.00076114,8,11
10000,0.0023,0.3,67,0.00058483,0.00076767,11,13
10000,0.0023,0.25,80,0.00063659,0.00082512,13,17
10000,0.0023,0.2,100,0.00066266,0.00095638,14,33
10000,0.0023,0.15,134,0.0010023,0.00109734,31,34
10000,0.0023,0.1,201,0.00145525,0.0016502,45,53
10000,0.0023,0.05,401,0.00297365,0.00351955,54,61
10000,0.0096,0.5,40,0.00075571,0.00091402,30,50
10000,0.0096,0.45,45,0.00081109,0.00096838,27,50
10000,0.0096,0.4,50,0.00086988,0.00103862,26,48
10000,0.0096,0.35,58,0.00098087,0.0011253,40,53
10000,0.0096,0.3,67,0.00117356,0.0013207,39,66
10000,0.0096,0.25,80,0.00139877,0.00151041,57,65
10000,0.0096,0.2,100,0.00164913,0.00168759,65,74
10000,0.0096,0.15,134,0.00205678,0.00213098,74,84
10000,0.0096,0.1,201,0.00293283,0.00282315,84,95
10000,0.0096,0.05,401,0.00541117,0.00572243,98,97
10000,0.0124,0.5,40,0.00074203,0.00089477,32,56
10000,0.0124,0.45,45,0.00078467,0.00092009,52,58
10000,0.0124,0.4,50,0.00086342,0.0010332,50,68
10000,0.0124,0.35,58,0.00099907,0.00108194,51,72
10000,0.0124,0.3,67,0.00118815,0.00123739,51,73
10000,0.0124,0.25,80,0.00140908,0.00152132,62,72
10000,0.0124,0.2,100,0.00159636,0.00171235,71,81
10000,0.0124,0.15,134,0.00207022,0.0020885,74,87
10000,0.0124,0.1,201,0.00273026,0.00292468,96,96
10000,0.0124,0.05,401,0.00560596,0.00559003,99,100
10000,0.0157,0.5,40,0.00075109,0.00084929,37,55
10000,0.0157,0.45,45,0.00080737,0.00092842,43,60
10000,0.0157,0.4,50,0.00087581,0.00096552,60,66
10000,0.0157,0.35,58,0.00096099,0.00109629,56,66
10000,0.0157,0.3,67,0.00116792,0.00127941,59,69
10000,0.0157,0.25,80,0.00138941,0.00146337,65,71
10000,0.0157,0.2,100,0.00162132,0.00168283,82,84
10000,0.0157,0.15,134,0.00204361,0.00198735,81,91
10000,0.0157,0.1,201,0.00287419,0.00285856,94,96
10000,0.0157,0.05,401,0.00542628,0.00542357,100,100
10000,0.055,0.5,40,0.00071845,0.00074612,82,90
10000,0.055,0.45,45,0.00074988,0.00077207,92,99
10000,0.055,0.4,50,0.00081185,0.00081198,93,97
10000,0.055,0.35,58,0.00091527,0.000919299999999999,96,99
10000,0.055,0.3,67,0.00106253,0.00107702,98,100
10000,0.055,0.25,80,0.00131301,0.00131411,100,99
10000,0.055,0.2,100,0.00149517,0.00153711,99,100
10000,0.055,0.15,134,0.00191044,0.00192418,100,100
10000,0.055,0.1,201,0.00262904,0.00273322,100,100
10000,0.055,0.05,401,0.00524717,0.00506311,100,100
10000,0.0643,0.5,40,0.00071565,0.00070881,92,96
10000,0.0643,0.45,45,0.00074178,0.00075138,91,94
10000,0.0643,0.4,50,0.00079735,0.00082068,96,94
10000,0.0643,0.35,58,0.00090424,0.00103856,99,98
10000,0.0643,0.3,67,0.00103854,0.00101221,98,100
10000,0.0643,0.25,80,0.00124495,0.0012728,100,100
10000,0.0643,0.2,100,0.00144688,0.00150771,100,100
10000,0.0643,0.15,134,0.00185824,0.00184411,100,100
10000,0.0643,0.1,201,0.00254296,0.00256123,100,100
10000,0.0643,0.05,401,0.00489813,0.00486747,100,100
10000,0.0722,0.5,40,0.00071558,0.00071126,89,96
10000,0.0722,0.45,45,0.00074527,0.00075839,99,98
10000,0.0722,0.4,50,0.00081516,0.000796419999999999,97,100
10000,0.0722,0.35,58,0.00091446,0.00089696,100,100
10000,0.0722,0.3,67,0.0010554,0.00105573,98,100
10000,0.0722,0.25,80,0.00136607,0.00130137,100,100
10000,0.0722,0.2,100,0.00157516,0.00150913,100,100
10000,0.0722,0.15,134,0.00182589,0.00199575,100,100
10000,0.0722,0.1,201,0.0027436,0.00277057,100,100
10000,0.0722,0.05,401,0.00522707,0.00552405,100,100
10000,0.0904,0.5,40,0.00070144,0.00070979,93,97
10000,0.0904,0.45,45,0.0007338,0.00074289,99,99
10000,0.0904,0.4,50,0.00080026,0.00078062,96,100
10000,0.0904,0.35,58,0.00090262,0.00090053,98,100
10000,0.0904,0.3,67,0.00103878,0.00105042,100,100
10000,0.0904,0.25,80,0.00128702,0.00130583,100,100
10000,0.0904,0.2,100,0.00155143,0.00153768,100,100
10000,0.0904,0.15,134,0.00181854,0.0018708,100,100
10000,0.0904,0.1,201,0.00256988,0.00248478,100,100
10000,0.0904,0.05,401,0.00501615,0.00496446,100,100
10000,0.0924,0.5,40,0.00071092,0.00070486,98,96
10000,0.0924,0.45,45,0.00073255,0.00076908,97,100
10000,0.0924,0.4,50,0.00079638,0.00082034,99,100
10000,0.0924,0.35,58,0.00090499,0.00090613,100,100
10000,0.0924,0.3,67,0.00113771,0.00106533,100,100
10000,0.0924,0.25,80,0.00134,0.00137408,100,100
10000,0.0924,0.2,100,0.00151289,0.00158611,100,100
10000,0.0924,0.15,134,0.00190905,0.00193266,100,100
10000,0.0924,0.1,201,0.00277503,0.00268855,100,100
10000,0.0924,0.05,401,0.0054815,0.00570704,100,100
10000,0.1017,0.5,40,0.00070536,0.00070596,99,97
10000,0.1017,0.45,45,0.00073476,0.00073629,99,100
10000,0.1017,0.4,50,0.00078774,0.00079866,100,99
10000,0.1017,0.35,58,0.00089699,0.00090447,99,100
10000,0.1017,0.3,67,0.00105215,0.00107339,100,100
10000,0.1017,0.25,80,0.00134096,0.00129217,100,100
10000,0.1017,0.2,100,0.00159019,0.00153391,100,100
10000,0.1017,0.15,134,0.00199043,0.00202854,100,100
10000,0.1017,0.1,201,0.00276878,0.0028365,100,100
10000,0.1017,0.05,401,0.00570817,0.00560674,100,100
10000,0.1095,0.5,40,0.0007168,0.00070525,94,99
10000,0.1095,0.45,45,0.00075034,0.00074043,99,100
10000,0.1095,0.4,50,0.00079463,0.00080831,100,99
10000,0.1095,0.35,58,0.00090276,0.00090812,100,100
10000,0.1095,0.3,67,0.0010588,0.0010438,100,100
10000,0.1095,0.25,80,0.00132943,0.00132997,100,100
10000,0.1095,0.2,100,0.00160345,0.00157818,100,100
10000,0.1095,0.15,134,0.0020377,0.00191409,100,100
10000,0.1095,0.1,201,0.00283775,0.00279694,100,100
10000,0.1095,0.05,401,0.00564825,0.00575894,100,100
10000,0.128,0.5,40,0.00070146,0.00069665,100,99
10000,0.128,0.45,45,0.00077314,0.00075522,100,100
10000,0.128,0.4,50,0.00079291,0.00079976,100,100
10000,0.128,0.35,58,0.00088298,0.00091512,100,100
10000,0.128,0.3,67,0.00108749,0.001048,100,100
10000,0.128,0.25,80,0.0012783,0.00132264,100,100
10000,0.128,0.2,100,0.00151258,0.00148498,100,100
10000,0.128,0.15,134,0.00193564,0.00190365,100,100
10000,0.128,0.1,201,0.00265191,0.0025406,100,100
10000,0.128,0.05,401,0.00512137,0.0051353,100,100
10000,0.1429,0.5,40,0.00070837,0.00069571,100,100
10000,0.1429,0.45,45,0.00074484,0.00074872,100,100
10000,0.1429,0.4,50,0.00081037,0.00081695,100,100
10000,0.1429,0.35,58,0.00091244,0.00090961,100,100
10000,0.1429,0.3,67,0.00104536,0.00106692,100,100
10000,0.1429,0.25,80,0.0013172,0.00136926,100,100
10000,0.1429,0.2,100,0.00152303,0.00159729,100,100
10000,0.1429,0.15,134,0.00191641,0.00187178,100,100
10000,0.1429,0.1,201,0.0028342,0.00270327,100,100
10000,0.1429,0.05,401,0.00542739,0.00531291,100,100
10000,0.161,0.5,40,0.00071115,0.00069521,100,100
10000,0.161,0.45,45,0.00073194,0.00072815,100,100
10000,0.161,0.4,50,0.00083431,0.00081583,100,100
10000,0.161,0.35,58,0.00093787,0.00091141,100,100
10000,0.161,0.3,67,0.00103026,0.00103232,100,100
10000,0.161,0.25,80,0.00133531,0.0012875,100,100
10000,0.161,0.2,100,0.00151333,0.00153744,100,100
10000,0.161,0.15,134,0.00202982,0.00195384,100,100
10000,0.161,0.1,201,0.0027124,0.00272112,100,100
10000,0.161,0.05,401,0.00521048,0.00524056,100,100
10000,0.1742,0.5,40,0.00069668,0.00070736,100,100
10000,0.1742,0.45,45,0.00075189,0.00073962,100,100
10000,0.1742,0.4,50,0.00080082,0.00080203,100,100
