num_points,true_distance,epsilon,sample_size,Method1_avg_time,Method2_avg_time,Method1_accuracy,Method2_accuracy
100000,0.12046,0.15,67,0.00107354,0.00106661,100,100
100000,0.12046,0.1,101,0.00159562,0.00152577,100,100
100000,0.12046,0.05,201,0.00281456,0.00266953,100,100
100000,0.12971,0.5,20,0.00059089,0.0008,87,94
100000,0.12971,0.45,23,0.00058958,0.00076557,90,95
100000,0.12971,0.4,25,0.00061062,0.00074726,95,99
100000,0.12971,0.35,29,0.00062464,0.00067683,97,99
100000,0.12971,0.3,34,0.00067086,0.00067824,96,100
100000,0.12971,0.25,40,0.00073069,0.00070881,100,100
100000,0.12971,0.2,50,0.00082364,0.00081711,100,100
100000,0.12971,0.15,67,0.00109512,0.00105053,100,100
100000,0.12971,0.1,101,0.00158589,0.00159208,100,100
100000,0.12971,0.05,201,0.00281423,0.00300536,100,100
100000,0.13967,0.5,20,0.00059309,0.00069815,92,98
100000,0.13967,0.45,23,0.00061316,0.00070809,95,99
100000,0.13967,0.4,25,0.00060655,0.00071256,96,98
100000,0.13967,0.35,29,0.00062565,0.00070035,99,98
100000,0.13967,0.3,34,0.00065924,0.00070835,99,100
100000,0.13967,0.25,40,0.00071589,0.00071572,100,100
100000,0.13967,0.2,50,0.00080826,0.00084258,99,100
100000,0.13967,0.15,67,0.00106481,0.00107958,100,100
100000,0.13967,0.1,101,0.00154741,0.00156518,100,100
100000,0.13967,0.05,201,0.00267933,0.00268276,100,100
100000,0.15642,0.5,20,0.00059272,0.00078505,95,93
100000,0.15642,0.45,23,0.00060621,0.00068311,91,98
100000,0.15642,0.4,25,0.00062431,0.00066136,99,99
100000,0.15642,0.35,29,0.00062921,0.00072323,99,98
100000,0.15642,0.3,34,0.00066584,0.00069622,99,100
100000,0.15642,0.25,40,0.00072117,0.0007522,100,99
100000,0.15642,0.2,50,0.00082918,0.00081978,100,100
100000,0.15642,0.15,67,0.00106866,0.00106011,100,100
100000,0.15642,0.1,101,0.00155129,0.0015858,100,100
100000,0.15642,0.05,201,0.00271573,0.00270987,100,100
100000,0.17389,0.5,20,0.00058387,0.00071972,91,99
100000,0.17389,0.45,23,0.0005868,0.00059749,94,100
100000,0.17389,0.4,25,0.00060232,0.00061482,99,100
100000,0.17389,0.35,29,0.00062263,0.00065711,98,100
100000,0.17389,0.3,34,0.00065768,0.00069736,100,100
100000,0.17389,0.25,40,0.00070905,0.0007124,100,100
100000,0.17389,0.2,50,0.00081528,0.00081729,100,100
100000,0.17389,0.15,67,0.00108155,0.00108598,100,100
100000,0.17389,0.1,101,0.0015286,0.00153317,100,100
100000,0.17389,0.05,201,0.0026927,0.00263703,100,100
100000,0.18452,0.5,20,0.00059028,0.00060021,97,100
100000,0.18452,0.45,23,0.00060206,0.00066014,98,100
100000,0.18452,0.4,25,0.00061215,0.00069443,98,98
100000,0.18452,0.35,29,0.00063122,0.00063965,98,100
100000,0.18452,0.3,34,0.00065531,0.00066415,100,100
100000,0.18452,0.25,40,0.00070039,0.00070876,100,100
100000,0.18452,0.2,50,0.0008109,0.00081468,99,100
100000,0.18452,0.15,67,0.00104486,0.00108338,100,100
100000,0.18452,0.1,101,0.00151705,0.00150414,100,100
100000,0.18452,0.05,201,0.00260114,0.0026253,100,100
100000,0.21604,0.5,20,0.00062051,0.00063804,96,98
100000,0.21604,0.45,23,0.0006117,0.00059855,100,100
100000,0.21604,0.4,25,0.00065779,0.0006637,100,100
100000,0.21604,0.35,29,0.00061682,0.000673,99,100
100000,0.21604,0.3,34,0.00064992,0.00068283,100,100
100000,0.21604,0.25,40,0.0007016,0.00073218,100,100
100000,0.21604,0.2,50,0.00081541,0.00083053,100,100
100000,0.21604,0.15,67,0.00108135,0.00108326,100,100
100000,0.21604,0.1,101,0.0015821,0.00153696,100,100
100000,0.21604,0.05,201,0.00263818,0.00258923,100,100
100000,0.24984,0.5,20,0.00059166,0.00058685,99,100
100000,0.24984,0.45,23,0.00058319,0.00059674,100,100
100000,0.24984,0.4,25,0.00061364,0.00063171,99,100
100000,0.24984,0.35,29,0.00063038,0.00064303,100,100
100000,0.24984,0.3,34,0.00067599,0.00066343,100,100
100000,0.24984,0.25,40,0.00071061,0.00071754,100,100
100000,0.24984,0.2,50,0.00082887,0.00088379,100,100
100000,0.24984,0.15,67,0.00108256,0.00105535,100,100
100000,0.24984,0.1,101,0.00151649,0.00153544,100,100
100000,0.24984,0.05,201,0.00254772,0.00249563,100,100
100000,0.27691,0.5,20,0.0005983,0.00063931,100,99
100000,0.27691,0.45,23,0.00058271,0.00059077,100,100
100000,0.27691,0.4,25,0.00060869,0.0006071,100,100
100000,0.27691,0.35,29,0.00063814,0.00061729,100,100
100000,0.27691,0.3,34,0.00066056,0.00066019,100,100
100000,0.27691,0.25,40,0.00071327,0.00070174,100,100
100000,0.27691,0.2,50,0.0008158,0.00080995,100,100
100000,0.27691,0.15,67,0.00106945,0.00104632,100,100
100000,0.27691,0.1,101,0.00148269,0.00154064,100,100
100000,0.27691,0.05,201,0.00269787,0.00247818,100,100
100000,0.27903,0.5,20,0.00058846,0.00060622,99,100
100000,0.27903,0.45,23,0.00059992,0.00062076,99,100
100000,0.27903,0.4,25,0.00060445,0.00060409,100,100
100000,0.27903,0.35,29,0.00066505,0.00062017,100,100
100000,0.27903,0.3,34,0.00066819,0.00067338,100,100
100000,0.27903,0.25,40,0.00070584,0.00070235,100,100
100000,0.27903,0.2,50,0.00082018,0.00081062,100,100
100000,0.27903,0.15,67,0.0010369,0.00106839,100,100
100000,0.27903,0.1,101,0.00154135,0.00155146,100,100
100000,0.27903,0.05,201,0.0026207,0.00252288,100,100
100000,0.3211,0.5,20,0.00060493,0.00059483,100,100
100000,0.3211,0.45,23,0.00060266,0.00061354,100,100
100000,0.3211,0.4,25,0.00064526,0.00059533,100,100
100000,0.3211,0.35,29,0.00064724,0.00061875,100,100
100000,0.3211,0.3,34,0.00066459,0.00067407,100,100
100000,0.3211,0.25,40,0.00070347,0.00070748,100,100
100000,0.3211,0.2,50,0.00082747,0.00081342,100,100
100000,0.3211,0.15,67,0.00104911,0.0010455,100,100
100000,0.3211,0.1,101,0.00151105,0.00153173,100,100
100000,0.3211,0.05,201,0.00258764,0.00253053,100,100
100000,0.35379,0.5,20,0.00058505,0.00057072,100,100
100000,0.35379,0.45,23,0.0005893,0.0005877,100,100
100000,0.35379,0.4,25,0.00060469,0.00062459,100,100
100000,0.35379,0.35,29,0.0006515,0.00063752,100,100
100000,0.35379,0.3,34,0.00068605,0.00069138,100,100
100000,0.35379,0.25,40,0.00074077,0.0007158,100,100
100000,0.35379,0.2,50,0.00081598,0.00081685,100,100
100000,0.35379,0.15,67,0.00107505,0.00105391,100,100
100000,0.35379,0.1,101,0.00157761,0.00153616,100,100
100000,0.35379,0.05,201,0.00269676,0.00260848,100,100
100000,0.38824,0.5,20,0.00059144,0.00056983,100,100
100000,0.38824,0.45,23,0.00058486,0.00059264,100,100
100000,0.38824,0.4,25,0.00061171,0.0006155,100,100
100000,0.38824,0.35,29,0.00063007,0.00063179,100,100
100000,0.38824,0.3,34,0.00065398,0.00066624,100,100
100000,0.38824,0.25,40,0.00069751,0.00070007,100,100
100000,0.38824,0.2,50,0.00080705,0.00081803,100,100
100000,0.38824,0.15,67,0.00105445,0.00104988,100,100
100000,0.38824,0.1,101,0.00152213,0.00150321,100,100
100000,0.38824,0.05,201,0.00260143,0.00248503,100,100
100000,0.41325,0.5,20,0.00059427,0.0005787,100,100
100000,0.41325,0.45,23,0.00058268,0.00060463,100,100
100000,0.41325,0.4,25,0.00061785,0.00061549,100,100
100000,0.41325,0.35,29,0.00063931,0.00062811,100,100
100000,0.41325,0.3,34,0.0006723,0.00066906,100,100
100000,0.41325,0.25,40,0.00072295,0.00071161,100,100
100000,0.41325,0.2,50,0.00082123,0.0008082,100,100
100000,0.41325,0.15,67,0.001038,0.00105752,100,100
100000,0.41325,0.1,101,0.00155942,0.00159949,100,100
100000,0.41325,0.05,201,0.00241114,0.00246363,100,100
100000,0.41596,0.5,20,0.00058617,0.00057066,100,100
100000,0.41596,0.45,23,0.00058404,0.00057938,100,100
100000,0.41596,0.4,25,0.00059984,0.0006137,100,100
100000,0.41596,0.35,29,0.00062108,0.00063211,100,100
100000,0.41596,0.3,34,0.00065996,0.00066754,100,100
100000,0.41596,0.25,40,0.0007078,0.00070791,100,100
100000,0.41596,0.2,50,0.00085092,0.00082414,100,100
100000,0.41596,0.15,67,0.00104927,0.00106173,100,100
100000,0.41596,0.1,101,0.00148384,0.00151522,100,100
100000,0.41596,0.05,201,0.00248159,0.00265369,100,100
100000,0.41873,0.5,20,0.00059354,0.00057236,100,100
100000,0.41873,0.45,23,0.00058336,0.00059406,100,100
100000,0.41873,0.4,25,0.00061244,0.00059837,100,100
100000,0.41873,0.35,29,0.00063102,0.00062728,100,100
100000,0.41873,0.3,34,0.00065781,0.00066307,100,100
100000,0.41873,0.25,40,0.00070946,0.00071726,100,100
100000,0.41873,0.2,50,0.00079721,0.00082821,100,100
100000,0.41873,0.15,67,0.00106163,0.00103937,100,100
100000,0.41873,0.1,101,0.0015052,0.00149303,100,100
100000,0.41873,0.05,201,0.00253294,0.00254549,100,100
100000,0.44603,0.5,20,0.00059179,0.00056889,100,100
100000,0.44603,0.45,23,0.000587310000000001,0.00059245,100,100
100000,0.44603,0.4,25,0.00059777,0.00060283,100,100
100000,0.44603,0.35,29,0.00063076,0.00062405,100,100
100000,0.44603,0.3,34,0.00065917,0.00064834,100,100
100000,0.44603,0.25,40,0.00070461,0.00072137,100,100
100000,0.44603,0.2,50,0.00081211,0.00079807,100,100
100000,0.44603,0.15,67,0.00104461,0.00103598,100,100
100000,0.44603,0.1,101,0.00151095,0.00149808,100,100
100000,0.44603,0.05,201,0.00243361,0.00255003,100,100
100000,0.44959,0.5,20,0.00058722,0.00058956,100,100
100000,0.44959,0.45,23,0.0005873,0.00058062,100,100
100000,0.44959,0.4,25,0.00060054,0.00061338,100,100
100000,0.44959,0.35,29,0.00062498,0.00063825,100,100
100000,0.44959,0.3,34,0.00067117,0.00065839,100,100
100000,0.44959,0.25,40,0.00070879,0.000706449999999999,100,100
100000,0.44959,0.2,50,0.0008001,0.00079518,100,100
100000,0.44959,0.15,67,0.00104265,0.00106258,100,100
100000,0.44959,0.1,101,0.00148912,0.00149623,100,100
100000,0.44959,0.05,201,0.00247522,0.00262394,100,100
100000,0.4594,0.5,20,0.00058802,0.0005724,100,100
100000,0.4594,0.45,23,0.00058286,0.00058923,100,100
100000,0.4594,0.4,25,0.0006077,0.00059547,100,100
100000,0.4594,0.35,29,0.00062965,0.00061808,100,100
100000,0.4594,0.3,34,0.00065113,0.00066385,100,100
100000,0.4594,0.25,40,0.00070209,0.0007067,100,100
100000,0.4594,0.2,50,0.00079806,0.00080165,100,100
100000,0.4594,0.15,67,0.00103916,0.00103886,100,100
100000,0.4594,0.1,101,0.0014682,0.00152322,100,100
100000,0.4594,0.05,201,0.00248307,0.00284558,100,100
100000,0.46105,0.5,20,0.00058486,0.00056648,100,100
100000,0.46105,0.45,23,0.00057798,0.00058149,100,100
100000,0.46105,0.4,25,0.00059883,0.00060853,100,100
100000,0.46105,0.35,29,0.00061916,0.00063241,100,100
100000,0.46105,0.3,34,0.00065438,0.00066151,100,100
100000,0.46105,0.25,40,0.00069559,0.00070171,100,100
100000,0.46105,0.2,50,0.00080497,0.00081261,100,100
100000,0.46105,0.15,67,0.00101909,0.00105203,100,100
100000,0.46105,0.1,101,0.00149072,0.00147631,100,100
100000,0.46105,0.05,201,0.00263336,0.00242758,100,100
100000,0.4835,0.5,20,0.00058413,0.00057491,100,100
100000,0.4835,0.45,23,0.00059153,0.00058659,100,100
100000,0.4835,0.4,25,0.0006299,0.00061848,100,100
100000,0.4835,0.35,29,0.00065726,0.00065831,100,100
100000,0.4835,0.3,34,0.00068123,0.00071069,100,100
100000,0.4835,0.25,40,0.00070583,0.00071114,100,100
100000,0.4835,0.2,50,0.00079448,0.00080405,100,100
100000,0.4835,0.15,67,0.00103734,0.00104346,100,100
100000,0.4835,0.1,101,0.00152642,0.00149193,100,100
100000,0.4835,0.05,201,0.00248162,0.00243694,100,100
100000,0.4863,0.5,20,0.00058554,0.00056717,100,100
100000,0.4863,0.45,23,0.00060234,0.00060529,100,100
100000,0.4863,0.4,25,0.00063093,0.00060663,100,100
100000,0.4863,0.35,29,0.00062407,0.0006666,100,100
100000,0.4863,0.3,34,0.00066095,0.00067852,100,100
100000,0.4863,0.25,40,0.00070097,0.00069475,100,100
100000,0.4863,0.2,50,0.00080113,0.00080087,100,100
100000,0.4863,0.15,67,0.00105166,0.00104266,100,100
100000,0.4863,0.1,101,0.00148607,0.00149865,100,100
100000,0.4863,0.05,201,0.00254414,0.00247197,100,100
100000,0.48971,0.5,20,0.00058773,0.00057008,100,100
100000,0.48971,0.45,23,0.00058146,0.00059643,100,100
100000,0.48971,0.4,25,0.00064652,0.00062835,100,100
100000,0.48971,0.35,29,0.00065903,0.00061855,100,100
100000,0.48971,0.3,34,0.00069385,0.00065722,100,100
100000,0.48971,0.25,40,0.00071843,0.00069832,100,100
100000,0.48971,0.2,50,0.00080917,0.00080394,100,100
100000,0.48971,0.15,67,0.00105866,0.00101659,100,100
100000,0.48971,0.1,101,0.00152569,0.00153333,100,100
100000,0.48971,0.05,201,0.00242807,0.00245008,100,100
10000,0.0023,0.5,20,0.00052449,0.00079318,4,1
10000,0.0023,0.45,23,0.00052661,0.00072284,1,4
10000,0.0023,0.4,25,0.0005375,0.00073502,6,5
10000,0.0023,0.35,29,0.00052399,0.00073876,3,9
10000,0.0023,0.3,34,0.00052516,0.00073733,5,5
10000,0.0023,0.25,40,0.0005378,0.0007292,7,8
10000,0.0023,0.2,50,0.00057857,0.00074712,14,10
10000,0.0023,0.15,67,0.0006043,0.00078649,11,15
10000,0.0023,0.1,101,0.00075825,0.00094636,23,25
10000,0.0023,0.05,201,0.00146803,0.00135192,43,38
10000,0.0096,0.5,20,0.00060639,0.00077557,8,49
10000,0.0096,0.45,23,0.00061539,0.00078621,10,55
10000,0.0096,0.4,25,0.00064666,0.00084194,19,46
10000,0.0096,0.35,29,0.0006634,0.00088466,18,47
10000,0.0096,0.3,34,0.00073077,0.00090699,29,59
10000,0.0096,0.25,40,0.00076469,0.0009376,27,56
10000,0.0096,0.2,50,0.00087822,0.00099774,39,78
10000,0.0096,0.15,67,0.00119028,0.00131547,45,70
10000,0.0096,0.1,101,0.0016158,0.00175366,60,79
10000,0.0096,0.05,201,0.00270956,0.0030201,94,92
10000,0.0124,0.5,20,0.00058819,0.00080689,16,53
10000,0.0124,0.45,23,0.00059536,0.00082315,25,57
10000,0.0124,0.4,25,0.00061785,0.00079054,27,54
10000,0.0124,0.35,29,0.00064246,0.00080064,26,62
10000,0.0124,0.3,34,0.00069296,0.00084323,32,67
10000,0.0124,0.25,40,0.00076409,0.00094744,29,58
10000,0.0124,0.2,50,0.00087402,0.00102665,46,65
10000,0.0124,0.15,67,0.00119808,0.00127236,50,81
10000,0.0124,0.1,101,0.0016302,0.00174303,71,82
10000,0.0124,0.05,201,0.00294664,0.00288625,91,94
10000,0.0157,0.5,20,0.00059251,0.00075807,23,51
10000,0.0157,0.45,23,0.00060377,0.00076782,29,59
10000,0.0157,0.4,25,0.00062238,0.00077674,21,61
10000,0.0157,0.35,29,0.00064696,0.00080212,32,66
10000,0.0157,0.3,34,0.000705,0.00080104,29,67
10000,0.0157,0.25,40,0.0007515,0.00087523,38,72
10000,0.0157,0.2,50,0.00087159,0.00098748,51,79
10000,0.0157,0.15,67,0.00117585,0.00130593,62,89
10000,0.0157,0.1,101,0.00166676,0.00178426,73,89
10000,0.0157,0.05,201,0.00298621,0.0029378,95,99
10000,0.055,0.5,20,0.00059433,0.00069736,54,75
10000,0.055,0.45,23,0.00061903,0.00069,65,80
10000,0.055,0.4,25,0.00061938,0.00070758,73,88
10000,0.055,0.35,29,0.000641,0.00072893,81,84
10000,0.055,0.3,34,0.00067796,0.00074373,78,93
10000,0.055,0.25,40,0.00072017,0.00079769,90,86
10000,0.055,0.2,50,0.00082565,0.00086377,95,98
10000,0.055,0.15,67,0.00108179,0.00109442,96,98
10000,0.055,0.1,101,0.00157886,0.00155956,99,100
10000,0.055,0.05,201,0.00272357,0.00267494,100,100
10000,0.0643,0.5,20,0.00058439,0.00065249,63,80
10000,0.0643,0.45,23,0.00059316,0.00067891,76,77
10000,0.0643,0.4,25,0.000605000000000001,0.00066091,78,88
10000,0.0643,0.35,29,0.00065967,0.00071063,78,95
10000,0.0643,0.3,34,0.0006612,0.00073751,85,90
10000,0.0643,0.25,40,0.00072285,0.00073697,88,96
10000,0.0643,0.2,50,0.00081327,0.00083896,95,100
10000,0.0643,0.15,67,0.00106108,0.00108438,98,100
10000,0.0643,0.1,101,0.00152685,0.00152254,100,100
10000,0.0643,0.05,201,0.00272399,0.0025963,100,100
10000,0.0722,0.5,20,0.00059805,0.00070562,66,90
10000,0.0722,0.45,23,0.00060203,0.00068679,74,89
10000,0.0722,0.4,25,0.00060918,0.00070457,85,92
10000,0.0722,0.35,29,0.00065697,0.00066761,78,98
10000,0.0722,0.3,34,0.00066714,0.00070077,85,96
10000,0.0722,0.25,40,0.00071328,0.00072086,93,97
10000,0.0722,0.2,50,0.000813879999999999,0.00082122,98,100
10000,0.0722,0.15,67,0.00106925,0.00111734,99,100
10000,0.0722,0.1,101,0.00155657,0.0015679,100,100
10000,0.0722,0.05,201,0.00277991,0.00273492,100,100
10000,0.0904,0.5,20,0.0005925,0.00065785,65,90
10000,0.0904,0.45,23,0.0005943,0.00064671,88,95
10000,0.0904,0.4,25,0.00061414,0.00066291,88,96
10000,0.0904,0.35,29,0.00063922,0.00063798,89,100
10000,0.0904,0.3,34,0.00067156,0.00067672,95,97
10000,0.0904,0.25,40,0.00070846,0.00072571,96,100
10000,0.0904,0.2,50,0.00082048,0.00081273,97,100
10000,0.0904,0.15,67,0.00105475,0.00106359,100,100
10000,0.0904,0.1,101,0.001577,0.00152293,100,100
10000,0.0904,0.05,201,0.00262948,0.00269404,100,100
10000,0.0924,0.5,20,0.00059192,0.00063746,80,93
10000,0.0924,0.45,23,0.0006042,0.0006548,73,93
10000,0.0924,0.4,25,0.00061297,0.0006542,91,91
10000,0.0924,0.35,29,0.00064287,0.00065074,90,96
10000,0.0924,0.3,34,0.00065854,0.0006825,94,100
10000,0.0924,0.25,40,0.00071305,0.00073715,97,98
10000,0.0924,0.2,50,0.00082013,0.00082052,99,100
10000,0.0924,0.15,67,0.0010974,0.00109014,100,100
10000,0.0924,0.1,101,0.0015152,0.00158155,100,100
10000,0.0924,0.05,201,0.00284728,0.00278272,100,100
10000,0.1017,0.5,20,0.00058788,0.00062541,81,92
10000,0.1017,0.45,23,0.00059333,0.00063448,83,93
10000,0.1017,0.4,25,0.00061346,0.00062681,92,94
10000,0.1017,0.35,29,0.00063593,0.00067488,90,93
10000,0.1017,0.3,34,0.00069084,0.00066469,94,100
10000,0.1017,0.25,40,0.00071354,0.00070965,97,100
10000,0.1017,0.2,50,0.00081665,0.00081557,97,99
10000,0.1017,0.15,67,0.00105751,0.00106395,100,100
10000,0.1017,0.1,101,0.00156293,0.00158864,100,100
10000,0.1017,0.05,201,0.00288716,0.00284304,100,100
10000,0.1095,0.5,20,0.00058778,0.00061761,80,87
10000,0.1095,0.45,23,0.00058736,0.000628,87,92
10000,0.1095,0.4,25,0.00060802,0.00063488,85,96
10000,0.1095,0.35,29,0.00062465,0.00065075,88,95
10000,0.1095,0.3,34,0.00064833,0.00066946,96,98
10000,0.1095,0.25,40,0.00070399,0.00072916,95,99
10000,0.1095,0.2,50,0.0008128,0.00086787,99,100
10000,0.1095,0.15,67,0.00108748,0.00106214,100,100
10000,0.1095,0.1,101,0.00158734,0.00157784,100,100
10000,0.1095,0.05,201,0.00286788,0.00288357,100,100
10000,0.128,0.5,20,0.00059318,0.00061773,86,93
10000,0.128,0.45,23,0.00060332,0.00062576,90,96
10000,0.128,0.4,25,0.0006014,0.00062594,92,98
10000,0.128,0.35,29,0.0006267,0.00064101,95,98
10000,0.128,0.3,34,0.00065381,0.00066366,97,99
10000,0.128,0.25,40,0.00071451,0.00075659,100,100
10000,0.128,0.2,50,0.00086826,0.00081579,100,100
10000,0.128,0.15,67,0.00105192,0.00105515,100,100
10000,0.128,0.1,101,0.00154275,0.00151071,100,100
10000,0.128,0.05,201,0.002736,0.00270923,100,100
10000,0.1429,0.5,20,0.00058724,0.00059701,86,96
10000,0.1429,0.45,23,0.000592,0.00061536,98,95
10000,0.1429,0.4,25,0.00060652,0.00061187,96,99
10000,0.1429,0.35,29,0.00062692,0.00064271,99,100
10000,0.1429,0.3,34,0.00064887,0.00066539,97,100
10000,0.1429,0.25,40,0.00070538,0.00071375,99,100
10000,0.1429,0.2,50,0.00081283,0.00081035,100,100
10000,0.1429,0.15,67,0.00108223,0.00105502,100,100
10000,0.1429,0.1,101,0.00156771,0.00158819,100,100
10000,0.1429,0.05,201,0.00273879,0.00274776,100,100
10000,0.161,0.5,20,0.00058627,0.00061382,88,92
10000,0.161,0.45,23,0.00058905,0.0005883,91,100
10000,0.161,0.4,25,0.00061158,0.00061253,96,100
10000,0.161,0.35,29,0.00062127,0.00062678,97,99
10000,0.161,0.3,34,0.0006564,0.00066565,100,99
10000,0.161,0.25,40,0.0006991,0.00070905,100,100
10000,0.161,0.2,50,0.00079855,0.00081781,99,100
10000,0.161,0.15,67,0.00106921,0.00104909,100,100
10000,0.161,0.1,101,0.00154423,0.00158403,100,100
10000,0.161,0.05,201,0.00261853,0.00257936,100,100
10000,0.1742,0.5,20,0.00058439,0.00058042,98,100
10000,0.1742,0.45,23,0.00058835,0.00058248,98,100
10000,0.1742,0.4,25,0.00060016,0.00061899,98,100
